Import_Stim.thisRepN,Import_Stim.thisTrialN,Import_Stim.thisN,Import_Stim.thisIndex,Import_Stim.ran,Stim,CorrResp,Ctx_color,imStim,imStim_r,imStim_g,x_pos,y_pos,Hand,Feedback,participant,session,date,expName,psychopyVersion,OS,frameRate,stim_key_map_ctx1,stim_key_map_ctx2,Instr_RT_Press.keys,Instr_RT_Press.rt,Instr_Block_Num_Press.keys,Instr_Block_Num_Press.rt,Symbol,Shape,ctx,Stim_Type,Finger,Block_Type,Remap,Repeat_Count,Trial_Count,Grp_B,Brp_R,Block_Num,Set_Prep_Time,Session,RT_Press.keys,RT_Press.corr,RT_Press.rt,RT_Iter.thisRepN,RT_Iter.thisTrialN,RT_Iter.thisN,RT_Iter.thisIndex,RT_Iter.ran,RT_Block.thisRepN,RT_Block.thisTrialN,RT_Block.thisN,RT_Block.thisIndex,RT_Block.ran
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,1,Symb,u,RT,0,0,6,0,1,1,1.8,3,u,1,0.61469,6,0,6,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,2,Symb,u,RT,0,0,7,0,1,1,1.8,3,u,1,1.06231,7,0,7,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,1,Symb,l,RT,0,0,8,0,1,1,1.8,3,l,1,0.77033,8,0,8,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,2,Symb,i,RT,0,0,9,0,1,1,1.8,3,i,1,0.775605,9,0,9,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,2,Symb,i,RT,0,0,10,0,1,1,1.8,3,i,1,0.80727,10,0,10,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,1,Symb,i,RT,0,0,11,0,1,1,1.8,3,l,0,0.748335,11,0,11,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,2,Symb,h,RT,0,0,12,0,1,1,1.8,3,h,1,0.60662,12,0,12,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,1,Symb,l,RT,0,0,13,0,1,1,1.8,3,l,1,0.67388,13,0,13,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,1,Symb,u,RT,0,0,14,0,1,1,1.8,3,u,1,0.7508,14,0,14,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,2,Symb,l,RT,0,0,15,0,1,1,1.8,3,l,1,0.666325,15,0,15,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,1,Symb,h,RT,0,0,16,0,1,1,1.8,3,h,1,0.64747,16,0,16,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,1,Symb,h,RT,0,0,17,0,1,1,1.8,3,h,1,1.25199,17,0,17,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,2,Symb,h,RT,0,0,18,0,1,1,1.8,3,h,1,0.593825,18,0,18,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,2,Symb,u,RT,0,0,19,0,1,1,1.8,3,u,1,0.74844,19,0,19,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,1,Symb,l,RT,0,0,20,0,1,1,1.8,3,l,1,0.816675,20,0,20,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,2,Symb,h,RT,0,0,21,0,1,1,1.8,3,h,1,0.633155,21,0,21,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,1,Symb,u,RT,0,0,22,0,1,1,1.8,3,h,0,1.01988,22,0,22,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,2,Symb,l,RT,0,0,23,0,1,1,1.8,3,l,1,0.698805,23,0,23,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,2,Symb,l,RT,0,0,24,0,1,1,1.8,3,l,1,0.529055,24,0,24,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,1,Symb,i,RT,0,0,25,0,1,1,1.8,3,i,1,0.632205,25,0,25,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,2,Symb,u,RT,0,0,26,0,1,1,1.8,3,h,0,0.89777,26,0,26,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,2,Symb,i,RT,0,0,27,0,1,1,1.8,3,i,1,0.9835,27,0,27,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,1,Symb,l,RT,0,0,28,0,1,1,1.8,3,l,1,1.86695,28,0,28,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,1,Symb,u,RT,0,0,29,0,1,1,1.8,3,u,1,0.742725,29,0,29,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,2,Symb,i,RT,0,0,30,0,1,1,1.8,3,i,1,0.98313,30,0,30,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,1,Symb,i,RT,0,0,31,0,1,1,1.8,3,i,1,1.041225,31,0,31,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,1,Symb,u,RT,0,0,32,0,1,1,1.8,3,u,1,0.73655,32,0,32,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,1,Symb,l,RT,0,0,33,0,1,1,1.8,3,l,1,0.80599,33,0,33,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,2,Symb,u,RT,0,0,34,0,1,1,1.8,3,u,1,0.7657,34,0,34,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,1,Symb,i,RT,0,0,35,0,1,1,1.8,3,i,1,0.982105,35,0,35,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,2,Symb,l,RT,0,0,36,0,1,1,1.8,3,l,1,0.59305,36,0,36,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,2,Symb,i,RT,0,0,37,0,1,1,1.8,3,i,1,0.812225,37,0,37,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,2,Symb,u,RT,0,0,38,0,1,1,1.8,3,u,1,0.79328,38,0,38,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,2,Symb,i,RT,0,0,39,0,1,1,1.8,3,i,1,0.734735,39,0,39,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,1,Symb,h,RT,0,0,40,0,1,1,1.8,3,h,1,0.723155,40,0,40,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,1,Symb,u,RT,0,0,41,0,1,1,1.8,3,u,1,0.739615,41,0,41,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,2,Symb,l,RT,0,0,42,0,1,1,1.8,3,l,1,0.833875,42,0,42,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,2,Symb,h,RT,0,0,43,0,1,1,1.8,3,h,1,0.796565,43,0,43,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,1,Symb,i,RT,0,0,44,0,1,1,1.8,3,i,1,0.694575,44,0,44,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,2,Symb,h,RT,0,0,45,0,1,1,1.8,3,u,0,0.788345,45,0,45,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,1,Symb,h,RT,0,0,46,0,1,1,1.8,3,h,1,0.85642,46,0,46,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,1,Symb,l,RT,0,0,47,0,1,1,1.8,3,l,1,0.869535,47,0,47,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,1,Symb,l,RT,0,0,48,0,1,1,1.8,3,l,1,0.589545,48,0,48,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,2,Symb,h,RT,0,0,49,0,1,1,1.8,3,h,1,0.885955,49,0,49,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,2,Symb,i,RT,0,0,50,0,1,1,1.8,3,i,1,0.85757,50,0,50,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,1,Symb,l,RT,0,0,51,0,1,1,1.8,3,l,1,0.86475,51,0,51,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,1,Symb,i,RT,0,0,52,0,1,1,1.8,3,i,1,0.799645,52,0,52,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,2,Symb,i,RT,0,0,53,0,1,1,1.8,3,i,1,1.226825,53,0,53,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,2,Symb,u,RT,0,0,54,0,1,1,1.8,3,u,1,0.75664,54,0,54,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,2,Symb,l,RT,0,0,55,0,1,1,1.8,3,l,1,0.76905,55,0,55,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,2,Symb,l,RT,0,0,56,0,1,1,1.8,3,l,1,0.51313,56,0,56,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,2,Symb,h,RT,0,0,57,0,1,1,1.8,3,h,1,0.616,57,0,57,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,1,Symb,u,RT,0,0,58,0,1,1,1.8,3,u,1,0.60901,58,0,58,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,1,Symb,h,RT,0,0,59,0,1,1,1.8,3,h,1,0.67664,59,0,59,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,2,Symb,u,RT,0,0,60,0,1,1,1.8,3,u,1,0.838575,60,0,60,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,1,Symb,u,RT,0,0,61,0,1,1,1.8,3,u,1,1.07694,61,0,61,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,1,Symb,h,RT,0,0,62,0,1,1,1.8,3,h,1,0.717685,62,0,62,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,1,Symb,i,RT,0,0,63,0,1,1,1.8,3,i,1,0.79381,63,0,63,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,1,Symb,l,RT,0,0,64,0,1,1,1.8,3,l,1,0.704345,64,0,64,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,1,Symb,h,RT,0,0,65,0,1,1,1.8,3,h,1,0.632485,65,0,65,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,2,Symb,i,RT,0,0,66,0,1,1,1.8,3,u,0,0.639375,66,0,66,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,2,Symb,l,RT,0,0,67,0,1,1,1.8,3,l,1,0.68717,67,0,67,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,2,Symb,u,RT,0,0,68,0,1,1,1.8,3,u,1,1.18222,68,0,68,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,1,Symb,h,RT,0,0,69,0,1,1,1.8,3,h,1,0.598795,69,0,69,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,1,Symb,u,RT,0,0,70,0,1,1,1.8,3,u,1,0.716715,70,0,70,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,2,Symb,h,RT,0,0,71,0,1,1,1.8,3,h,1,0.714235,71,0,71,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,1,Symb,i,RT,0,0,72,0,1,1,1.8,3,i,1,1.52021,72,0,72,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,1,Symb,i,RT,0,0,73,0,1,1,1.8,3,l,0,0.718615,73,0,73,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,2,Symb,l,RT,0,0,74,0,1,1,1.8,3,l,1,0.64019,74,0,74,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,2,Symb,i,RT,0,0,75,0,1,1,1.8,3,i,1,0.817575,75,0,75,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,2,Symb,h,RT,0,0,76,0,1,1,1.8,3,h,1,0.73837,76,0,76,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,1,Symb,u,RT,0,0,77,0,1,1,1.8,3,u,1,0.71059,77,0,77,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,1,Symb,l,RT,0,0,78,0,1,1,1.8,3,l,1,1.580275,78,0,78,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,2,Symb,u,RT,0,0,79,0,1,1,1.8,3,u,1,0.904335,79,0,79,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,2,Symb,l,RT,0,0,80,0,1,1,1.8,3,l,1,1.024885,80,0,80,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,2,Symb,u,RT,0,0,81,0,1,1,1.8,3,h,0,0.633615,81,0,81,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,1,Symb,i,RT,0,0,82,0,1,1,1.8,3,l,0,0.68658,82,0,82,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,1,Symb,h,RT,0,0,83,0,1,1,1.8,3,h,1,1.51316,83,0,83,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,1,Symb,i,RT,0,0,84,0,1,1,1.8,3,i,1,1.34092,84,0,84,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,2,Symb,i,RT,0,0,85,0,1,1,1.8,3,i,1,0.810045,85,0,85,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,2,Symb,h,RT,0,0,86,0,1,1,1.8,3,h,1,1.37029,86,0,86,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,1,Symb,l,RT,0,0,87,0,1,1,1.8,3,l,1,1.76612,87,0,87,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,1,Symb,h,RT,0,0,88,0,1,1,1.8,3,h,1,0.717375,88,0,88,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,1,Symb,u,RT,0,0,89,0,1,1,1.8,3,u,1,0.76024,89,0,89,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,2,Symb,i,RT,0,0,90,0,1,1,1.8,3,i,1,0.891045,90,0,90,0,1,,,,,
,,,,,,,,,,,,,,,2,3,2020-12-09_14h23.30.605,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,2,Symb,l,RT,0,0,91,0,1,1,1.8,3,l,1,0.845825,91,0,91,0,1,,,,,
