Import_Stim.thisRepN,Import_Stim.thisTrialN,Import_Stim.thisN,Import_Stim.thisIndex,Import_Stim.ran,Stim,CorrResp,Ctx_color,imStim,imStim_r,imStim_g,x_pos,y_pos,Hand,Feedback,participant,session,date,expName,psychopyVersion,OS,frameRate,stim_key_map_ctx1,stim_key_map_ctx2,Instr_RT_Press.keys,Instr_RT_Press.rt,Instr_Block_Num_Press.keys,Instr_Block_Num_Press.rt,Symbol,Shape,ctx,Stim_Type,Finger,Block_Type,Remap,Repeat_Count,Trial_Count,Grp_B,Brp_R,Block_Num,Set_Prep_Time,Session,RT_Press.keys,RT_Press.corr,RT_Press.rt,RT_Iter.thisRepN,RT_Iter.thisTrialN,RT_Iter.thisN,RT_Iter.thisIndex,RT_Iter.ran,RT_Block.thisRepN,RT_Block.thisTrialN,RT_Block.thisN,RT_Block.thisIndex,RT_Block.ran
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,2,Symb,i,RT,0,0,72,0,1,1,1.8,2,i,1,0.83141,72,0,72,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,1,Symb,u,RT,0,0,73,0,1,1,1.8,2,u,1,1.07958,73,0,73,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,1,Symb,i,RT,0,0,74,0,1,1,1.8,2,i,1,2.14259,74,0,74,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,1,Symb,i,RT,0,0,75,0,1,1,1.8,2,i,1,0.647925,75,0,75,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,1,Symb,l,RT,0,0,76,0,1,1,1.8,2,l,1,1.152955,76,0,76,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,1,Symb,u,RT,0,0,77,0,1,1,1.8,2,u,1,1.018875,77,0,77,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,1,Symb,h,RT,0,0,78,0,1,1,1.8,2,h,1,1.09964,78,0,78,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,2,Symb,l,RT,0,0,79,0,1,1,1.8,2,l,1,1.02559,79,0,79,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,1,Symb,i,RT,0,0,80,0,1,1,1.8,2,i,1,0.653315,80,0,80,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,2,Symb,u,RT,0,0,81,0,1,1,1.8,2,u,1,1.036165,81,0,81,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,2,Symb,u,RT,0,0,82,0,1,1,1.8,2,u,1,0.77305,82,0,82,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,2,Symb,i,RT,0,0,83,0,1,1,1.8,2,i,1,1.38976,83,0,83,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,1,Symb,l,RT,0,0,84,0,1,1,1.8,2,l,1,0.76096,84,0,84,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,1,Symb,h,RT,0,0,85,0,1,1,1.8,2,h,1,1.233525,85,0,85,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,2,Symb,l,RT,0,0,86,0,1,1,1.8,2,l,1,0.760365,86,0,86,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,2,Symb,h,RT,0,0,87,0,1,1,1.8,2,h,1,0.751985,87,0,87,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,1,Symb,u,RT,0,0,88,0,1,1,1.8,2,u,1,0.651305,88,0,88,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,2,Symb,i,RT,0,0,89,0,1,1,1.8,2,i,1,1.02017,89,0,89,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,2,Symb,h,RT,0,0,90,0,1,1,1.8,2,h,1,0.700905,90,0,90,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,1,Symb,u,RT,0,0,91,0,1,1,1.8,2,u,1,1.97161,91,0,91,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,1,Symb,i,RT,0,0,92,0,1,1,1.8,2,i,1,2.0855,92,0,92,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,2,Symb,l,RT,0,0,93,0,1,1,1.8,2,l,1,0.597715,93,0,93,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,1,Symb,h,RT,0,0,94,0,1,1,1.8,2,h,1,0.87498,94,0,94,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,1,Symb,l,RT,0,0,95,0,1,1,1.8,2,l,1,1.099555,95,0,95,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,h,1.7335,0,media/djnb.png,2,Symb,h,RT,0,0,0,0,1,2,1.8,2,h,1,0.838715,0,0,0,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,2,Symb,u,RT,0,0,1,0,1,2,1.8,2,u,1,1.201455,1,0,1,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,2,Symb,u,RT,0,0,2,0,1,2,1.8,2,u,1,0.536135,2,0,2,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,2,Symb,i,RT,0,0,3,0,1,2,1.8,2,i,1,1.276515,3,0,3,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,1,Symb,u,RT,0,0,4,0,1,2,1.8,2,u,1,0.92664,4,0,4,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,1,Symb,h,RT,0,0,5,0,1,2,1.8,2,h,1,0.62682,5,0,5,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,1,Symb,u,RT,0,0,6,0,1,2,1.8,2,u,1,1.88974,6,0,6,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,2,Symb,l,RT,0,0,7,0,1,2,1.8,2,l,1,1.16018,7,0,7,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,2,Symb,i,RT,0,0,8,0,1,2,1.8,2,i,1,1.00571,8,0,8,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,1,Symb,l,RT,0,0,9,0,1,2,1.8,2,l,1,0.747595,9,0,9,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,2,Symb,h,RT,0,0,10,0,1,2,1.8,2,h,1,0.76535,10,0,10,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,1,Symb,h,RT,0,0,11,0,1,2,1.8,2,h,1,1.08865,11,0,11,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,1,Symb,i,RT,0,0,12,0,1,2,1.8,2,l,0,1.046695,12,0,12,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,1,Symb,l,RT,0,0,13,0,1,2,1.8,2,l,1,1.59316,13,0,13,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,1,Symb,i,RT,0,0,14,0,1,2,1.8,2,i,1,0.93566,14,0,14,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,2,Symb,l,RT,0,0,15,0,1,2,1.8,2,l,1,0.68768,15,0,15,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,2,Symb,u,RT,0,0,16,0,1,2,1.8,2,u,1,1.806,16,0,16,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,2,Symb,h,RT,0,0,17,0,1,2,1.8,2,h,1,2.004255,17,0,17,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,1,Symb,i,RT,0,0,18,0,1,2,1.8,2,i,1,1.155005,18,0,18,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,1,Symb,u,RT,0,0,19,0,1,2,1.8,2,u,1,1.01598,19,0,19,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,2,Symb,i,RT,0,0,20,0,1,2,1.8,2,i,1,2.09573,20,0,20,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,2,Symb,i,RT,0,0,21,0,1,2,1.8,2,i,1,0.610385,21,0,21,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,2,Symb,l,RT,0,0,22,0,1,2,1.8,2,l,1,0.75507,22,0,22,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,2,Symb,h,RT,0,0,23,0,1,2,1.8,2,h,1,1.03857,23,0,23,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,1,Symb,h,RT,0,0,24,0,1,2,1.8,2,h,1,1.20511,24,0,24,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,1,Symb,i,RT,0,0,25,0,1,2,1.8,2,i,1,1.501925,25,0,25,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,2,Symb,u,RT,0,0,26,0,1,2,1.8,2,u,1,1.1087,26,0,26,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,1,Symb,l,RT,0,0,27,0,1,2,1.8,2,l,1,1.23358,27,0,27,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,2,Symb,l,RT,0,0,28,0,1,2,1.8,2,l,1,0.94102,28,0,28,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,1,Symb,u,RT,0,0,29,0,1,2,1.8,2,u,1,1.00027,29,0,29,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,1,Symb,h,RT,0,0,30,0,1,2,1.8,2,h,1,2.3136,30,0,30,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,1,Symb,l,RT,0,0,31,0,1,2,1.8,2,l,1,2.700185,31,0,31,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,2,Symb,l,RT,0,0,32,0,1,2,1.8,2,l,1,0.70681,32,0,32,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,1,Symb,i,RT,0,0,33,0,1,2,1.8,2,i,1,0.70904,33,0,33,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,1,Symb,h,RT,0,0,34,0,1,2,1.8,2,h,1,0.660385,34,0,34,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,1,Symb,u,RT,0,0,35,0,1,2,1.8,2,u,1,1.08483,35,0,35,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,1,Symb,h,RT,0,0,36,0,1,2,1.8,2,h,1,1.202095,36,0,36,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,2,Symb,u,RT,0,0,37,0,1,2,1.8,2,u,1,0.975325,37,0,37,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,2,Symb,i,RT,0,0,38,0,1,2,1.8,2,i,1,1.713685,38,0,38,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,1,Symb,l,RT,0,0,39,0,1,2,1.8,2,l,1,0.712755,39,0,39,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,1,Symb,u,RT,0,0,40,0,1,2,1.8,2,u,1,0.78707,40,0,40,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,2,Symb,h,RT,0,0,41,0,1,2,1.8,2,h,1,0.89128,41,0,41,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,2,Symb,l,RT,0,0,42,0,1,2,1.8,2,l,1,0.78923,42,0,42,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,2,Symb,i,RT,0,0,43,0,1,2,1.8,2,i,1,0.80701,43,0,43,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,2,Symb,h,RT,0,0,44,0,1,2,1.8,2,h,1,1.113295,44,0,44,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,1,Symb,i,RT,0,0,45,0,1,2,1.8,2,i,1,0.955055,45,0,45,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,2,Symb,u,RT,0,0,46,0,1,2,1.8,2,u,1,0.825755,46,0,46,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,1,Symb,l,RT,0,0,47,0,1,2,1.8,2,l,1,1.40874,47,0,47,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,1,Symb,i,RT,0,0,48,0,1,2,1.8,2,i,1,0.757615,48,0,48,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,2,Symb,i,RT,0,0,49,0,1,2,1.8,2,h,0,1.724235,49,0,49,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,1,Symb,u,RT,0,0,50,0,1,2,1.8,2,u,1,1.41733,50,0,50,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,1,Symb,h,RT,0,0,51,0,1,2,1.8,2,h,1,0.925305,51,0,51,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,2,Symb,h,RT,0,0,52,0,1,2,1.8,2,h,1,1.825275,52,0,52,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,1,Symb,h,RT,0,0,53,0,1,2,1.8,2,h,1,1.37975,53,0,53,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,1,Symb,l,RT,0,0,54,0,1,2,1.8,2,i,0,1.72741,54,0,54,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,1,Symb,l,RT,0,0,55,0,1,2,1.8,2,l,1,0.584255,55,0,55,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,2,Symb,i,RT,0,0,56,0,1,2,1.8,2,i,1,0.73045,56,0,56,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,1,Symb,i,RT,0,0,57,0,1,2,1.8,2,i,1,0.96022,57,0,57,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,2,Symb,u,RT,0,0,58,0,1,2,1.8,2,u,1,1.01782,58,0,58,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,1,Symb,u,RT,0,0,59,0,1,2,1.8,2,u,1,0.905795,59,0,59,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,2,Symb,l,RT,0,0,60,0,1,2,1.8,2,l,1,0.833625,60,0,60,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,2,Symb,l,RT,0,0,61,0,1,2,1.8,2,l,1,0.595655,61,0,61,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,2,Symb,u,RT,0,0,62,0,1,2,1.8,2,u,1,0.822725,62,0,62,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,2,Symb,h,RT,0,0,63,0,1,2,1.8,2,h,1,0.622395,63,0,63,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,2,Symb,h,RT,0,0,64,0,1,2,1.8,2,h,1,0.992645,64,0,64,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,1,Symb,i,RT,0,0,65,0,1,2,1.8,2,l,0,1.317185,65,0,65,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,2,Symb,l,RT,0,0,66,0,1,2,1.8,2,l,1,0.671845,66,0,66,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,1,Symb,l,RT,0,0,67,0,1,2,1.8,2,l,1,0.92707,67,0,67,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,2,Symb,u,RT,0,0,68,0,1,2,1.8,2,u,1,1.12203,68,0,68,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,2,Symb,l,RT,0,0,69,0,1,2,1.8,2,l,1,0.935585,69,0,69,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,1,Symb,u,RT,0,0,70,0,1,2,1.8,2,u,1,0.90102,70,0,70,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,1,Symb,h,RT,0,0,71,0,1,2,1.8,2,h,1,0.71163,71,0,71,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,2,Symb,u,RT,0,0,72,0,1,2,1.8,2,u,1,0.811135,72,0,72,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,1,Symb,i,RT,0,0,73,0,1,2,1.8,2,i,1,1.117145,73,0,73,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,1,Symb,h,RT,0,0,74,0,1,2,1.8,2,h,1,0.881205,74,0,74,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,1,Symb,u,RT,0,0,75,0,1,2,1.8,2,u,1,1.003325,75,0,75,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,2,Symb,i,RT,0,0,76,0,1,2,1.8,2,i,1,0.962665,76,0,76,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,1,Symb,l,RT,0,0,77,0,1,2,1.8,2,l,1,0.739825,77,0,77,0,1,,,,,
,,,,,,,,,,,,,,,2,2,2020-12-08_10h00.47.225,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,2,Symb,i,RT,0,0,78,0,1,2,1.8,2,i,1,0.8719,78,0,78,0,1,,,,,
