Import_Stim.thisRepN,Import_Stim.thisTrialN,Import_Stim.thisN,Import_Stim.thisIndex,Import_Stim.ran,Stim,CorrResp,Ctx_color,imStim,imStim_r,imStim_g,x_pos,y_pos,Hand,Feedback,participant,session,date,expName,psychopyVersion,OS,frameRate,stim_key_map_ctx1,stim_key_map_ctx2,Instr_RT_Press.keys,Instr_RT_Press.rt,Instr_Block_Num_Press.keys,Instr_Block_Num_Press.rt,Symbol,Shape,ctx,Stim_Type,Finger,Block_Type,Remap,Repeat_Count,Trial_Count,Grp_B,Brp_R,Block_Num,Set_Prep_Time,Session,RT_Press.keys,RT_Press.corr,RT_Press.rt,RT_Iter.thisRepN,RT_Iter.thisTrialN,RT_Iter.thisN,RT_Iter.thisIndex,RT_Iter.ran,RT_Block.thisRepN,RT_Block.thisTrialN,RT_Block.thisN,RT_Block.thisIndex,RT_Block.ran
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,1,Symb,u,RT,0,0,35,0,1,1,1.8,5,u,1,0.98826,35,0,35,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,1,Symb,i,RT,0,0,36,0,1,1,1.8,5,i,1,1.037195,36,0,36,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,2,Symb,h,RT,0,0,37,0,1,1,1.8,5,h,1,1.052175,37,0,37,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,1,Symb,h,RT,0,0,38,0,1,1,1.8,5,h,1,0.663715,38,0,38,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,2,Symb,h,RT,0,0,39,0,1,1,1.8,5,h,1,0.923945,39,0,39,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,2,Symb,u,RT,0,0,40,0,1,1,1.8,5,u,1,0.68201,40,0,40,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,2,Symb,u,RT,0,0,41,0,1,1,1.8,5,u,1,0.526675,41,0,41,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,1,Symb,u,RT,0,0,42,0,1,1,1.8,5,u,1,0.95364,42,0,42,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,1,Symb,i,RT,0,0,43,0,1,1,1.8,5,i,1,0.8042,43,0,43,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,1,Symb,l,RT,0,0,44,0,1,1,1.8,5,l,1,0.648145,44,0,44,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,1,Symb,h,RT,0,0,45,0,1,1,1.8,5,h,1,0.67597,45,0,45,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,1,Symb,l,RT,0,0,46,0,1,1,1.8,5,l,1,0.92813,46,0,46,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,2,Symb,i,RT,0,0,47,0,1,1,1.8,5,i,1,0.59611,47,0,47,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,2,Symb,u,RT,0,0,48,0,1,1,1.8,5,u,1,0.751955,48,0,48,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,1,Symb,h,RT,0,0,49,0,1,1,1.8,5,h,1,0.727895,49,0,49,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,2,Symb,i,RT,0,0,50,0,1,1,1.8,5,i,1,0.635715,50,0,50,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,1,Symb,l,RT,0,0,51,0,1,1,1.8,5,l,1,0.66892,51,0,51,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,2,Symb,u,RT,0,0,52,0,1,1,1.8,5,u,1,0.65265,52,0,52,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,1,Symb,u,RT,0,0,53,0,1,1,1.8,5,u,1,0.699455,53,0,53,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,2,Symb,h,RT,0,0,54,0,1,1,1.8,5,h,1,0.70236,54,0,54,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,2,Symb,l,RT,0,0,55,0,1,1,1.8,5,l,1,0.78834,55,0,55,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,1,Symb,h,RT,0,0,56,0,1,1,1.8,5,h,1,0.791085,56,0,56,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,1,Symb,i,RT,0,0,57,0,1,1,1.8,5,i,1,1.265085,57,0,57,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,2,Symb,l,RT,0,0,58,0,1,1,1.8,5,l,1,1.07221,58,0,58,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,2,Symb,i,RT,0,0,59,0,1,1,1.8,5,i,1,0.725265,59,0,59,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,1,Symb,u,RT,0,0,60,0,1,1,1.8,5,u,1,0.774555,60,0,60,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,1,Symb,i,RT,0,0,61,0,1,1,1.8,5,i,1,0.93897,61,0,61,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,1,Symb,l,RT,0,0,62,0,1,1,1.8,5,l,1,0.783915,62,0,62,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,2,Symb,h,RT,0,0,63,0,1,1,1.8,5,h,1,0.55229,63,0,63,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,2,Symb,l,RT,0,0,64,0,1,1,1.8,5,l,1,0.66496,64,0,64,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,2,Symb,u,RT,0,0,65,0,1,1,1.8,5,u,1,0.78979,65,0,65,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,2,Symb,u,RT,0,0,66,0,1,1,1.8,5,u,1,0.57466,66,0,66,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,1,Symb,l,RT,0,0,67,0,1,1,1.8,5,l,1,0.67242,67,0,67,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,2,Symb,i,RT,0,0,68,0,1,1,1.8,5,i,1,0.65229,68,0,68,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,1,Symb,i,RT,0,0,69,0,1,1,1.8,5,l,0,0.61418,69,0,69,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,2,Symb,h,RT,0,0,70,0,1,1,1.8,5,h,1,0.660095,70,0,70,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,1,Symb,i,RT,0,0,71,0,1,1,1.8,5,i,1,0.97074,71,0,71,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,1,Symb,l,RT,0,0,72,0,1,1,1.8,5,l,1,0.88313,72,0,72,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,2,Symb,l,RT,0,0,73,0,1,1,1.8,5,l,1,0.75349,73,0,73,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,1,Symb,u,RT,0,0,74,0,1,1,1.8,5,u,1,0.86472,74,0,74,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,1,Symb,u,RT,0,0,75,0,1,1,1.8,5,u,1,0.875405,75,0,75,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,2,Symb,h,RT,0,0,76,0,1,1,1.8,5,h,1,0.599295,76,0,76,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,1,Symb,h,RT,0,0,77,0,1,1,1.8,5,h,1,0.562525,77,0,77,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,1,Symb,h,RT,0,0,78,0,1,1,1.8,5,h,1,0.54207,78,0,78,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,2,Symb,i,RT,0,0,79,0,1,1,1.8,5,i,1,0.665785,79,0,79,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,1,Symb,l,RT,0,0,80,0,1,1,1.8,5,l,1,0.6139,80,0,80,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,2,Symb,l,RT,0,0,81,0,1,1,1.8,5,i,0,0.70913,81,0,81,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,2,Symb,h,RT,0,0,82,0,1,1,1.8,5,h,1,0.62861,82,0,82,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,1,Symb,i,RT,0,0,83,0,1,1,1.8,5,i,1,0.817065,83,0,83,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,2,Symb,l,RT,0,0,84,0,1,1,1.8,5,l,1,0.51901,84,0,84,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,2,Symb,i,RT,0,0,85,0,1,1,1.8,5,u,0,1.219865,85,0,85,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,2,Symb,u,RT,0,0,86,0,1,1,1.8,5,u,1,1.030885,86,0,86,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,1,Symb,u,RT,0,0,87,0,1,1,1.8,5,u,1,0.87503,87,0,87,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,1,Symb,l,RT,0,0,88,0,1,1,1.8,5,l,1,0.708855,88,0,88,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,1,Symb,i,RT,0,0,89,0,1,1,1.8,5,i,1,0.66875,89,0,89,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,1,Symb,h,RT,0,0,90,0,1,1,1.8,5,u,0,0.83057,90,0,90,0,1,,,,,
,,,,,,,,,,,,,,,2,5,2020-12-15_09h32.59.862,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,2,Symb,i,RT,0,0,91,0,1,1,1.8,5,i,1,1.787255,91,0,91,0,1,,,,,
